Diff_Accel_X,Diff_Accel_Y,Diff_Accel_Z,Magnitude_Accel,Magnitude_Gyro,Diff_Mag_Gyro,Diff_Mag_Accel,Is_High_Accel,Is_High_Accel_2,Is_High_Accel_3
0.0212,0.00405,0.00345,1.43225712,0.216794834,0.114814444,0.272777205,1,1,1
0.00635,0.0114,0.0026,1.011960969,0.94773414,0.730939306,0.42029615,1,1,1
0.0204,0.0012,0.0011,1.533829891,0.487442304,0.460291836,0.521868922,1,1,1
0.00715,0.0107,0.00105,1.177180877,0.335559235,0.15188307,0.356649014,1,1,1
0.0006,0.00435,0.0008,1.124385566,0.381313519,0.045754285,0.05279531,1,1,1
0.0184,0.00185,0.00155,1.056776686,1.120758672,0.739445152,0.067608881,1,1,1
0.00125,0.011,0.0013,1.326153873,0.206397674,0.914360997,0.269377187,1,1,1
0.01525,0.0049,0.00305,1.139236719,1.230447073,1.024049399,0.186917153,1,1,1
0.0071,0.00465,0.00075,1.53578846,0.236220236,0.994226837,0.39655174,1,1,1
0.0028,0.01155,0.0006,1.215534485,0.596238207,0.360017971,0.320253974,1,1,1
0.02165,0.0026,0.0001,0.803117466,1.34632834,0.750090133,0.412417019,1,0,1
0.00285,0.0086,0.003,1.251045199,0.219544984,1.126783356,0.447927733,1,1,1
0.0075,0.00895,0.0025,0.972840851,1.109053651,0.889508667,0.278204348,1,1,1
0.01615,0.0005,0.00035,1.78886966,0.321558704,0.787494947,0.816028809,1,1,1
0.0087,0.01225,0.00065,1.249203591,0.398246155,0.076687451,0.539666069,1,1,1
0.0046,0.00615,0.00065,1.083028071,0.42860238,0.030356225,0.16617552,1,1,1
0.00665,0.00395,0.001,1.061625109,0.307408523,0.121193857,0.021402963,1,1,0
0.0009,0.00955,0.0006,1.175818876,0.220227155,0.087181368,0.114193767,1,1,1
0.0046,0.0058,0.0014,1.132950197,0.666558325,0.446331169,0.04286868,1,1,1
0.01085,0.00705,0.00035,1.3780365,0.236008474,0.43054985,0.245086304,1,1,1
0.0063,0.01065,5e-05,1.117376058,0.477702836,0.241694362,0.260660442,1,1,1
0.00645,0.00215,0.0003,0.929422165,0.55767374,0.079970903,0.187953893,1,0,1
0.00395,0.0061,0.0006,0.953241372,0.053851648,0.503822092,0.023819207,1,0,1
0.0077,0.00585,0.0006,1.054874481,0.508822169,0.454970521,0.101633109,1,1,1
0.0052,0.0006,0.0003,1.227760425,0.166132477,0.342689692,0.172885944,1,1,1
0.00515,0.01695,5e-05,1.099431178,0.203224014,0.037091537,0.128329248,1,1,1
0.0023,0.0015,5e-05,0.994799674,0.067082039,0.136141975,0.104631504,1,1,1
0.0083,0.013,5e-05,1.228127674,0.750333259,0.68325122,0.233328,1,1,1
0.00045,0.00905,0.001,1.319991007,1.26154667,0.51121341,0.091863333,1,1,1
0.0144,0.01065,0.0015,0.899163519,1.785861137,0.524314467,0.420827488,1,0,1
0.00085,0.0113,0.00035,0.934155766,0.260192237,1.5256689,0.034992247,1,0,1
0.00055,0.00615,0.0014,1.097095943,0.757957782,0.497765546,0.162940178,1,1,1
0.019,0.01445,0.0024,1.577196491,1.255786606,0.497828824,0.480100548,1,1,1
0.00575,0.0072,0.00115,1.228290892,0.291204396,0.964582211,0.348905599,1,1,1
0.00365,0.0134,0.0001,1.160880439,0.29,0.001204396,0.067410453,1,1,1
0.00945,0.0061,0.00145,1.272330378,1.076754382,0.786754382,0.111449939,1,1,1
0.0333,0.00125,0.00415,1.745670184,0.929139387,0.147614996,0.473339806,1,1,1
0.0145,0.00735,0.0014,1.199945454,0.332565783,0.596573604,0.54572473,1,1,1
0.00465,0.0031,0.0028,0.790283282,1.369160327,1.036594544,0.409662172,1,0,1
0.0132,0.00615,0.0009,1.383228514,0.266458252,1.102702075,0.592945232,1,1,1
0.00625,0.01,0.0006,1.207093168,0.172916165,0.093542087,0.176135347,1,1,1
0.00935,0.0029,0.0007,0.758266903,1.899552579,1.726636414,0.448826264,1,0,1
0.0058,0.00255,0.0021,1.158818367,0.242899156,1.656653423,0.400551464,1,1,1
0.00025,0.0107,0.00165,1.000430547,1.245190748,1.002291592,0.15838782,1,1,1
0.02785,0.00255,0.00085,1.867844702,0.810308583,0.434882165,0.867414155,1,1,1
0.00925,0.0068,0.0012,1.337903753,0.267207784,0.543100799,0.52994095,1,1,1
0.00845,0.01145,0.0001,1.187488339,0.332716095,0.065508311,0.150415413,1,1,1
0.0003,0.0103,0.0008,0.812092159,1.435374516,1.10265842,0.37539618,1,0,1
0.01155,0.0011,0.00145,1.018322421,0.287923601,1.147450915,0.206230261,1,1,1
0.0059,0.00845,0.0008,0.980510192,1.168160948,0.880237347,0.037812229,1,1,1
0.02395,0.00215,0.0007,1.977886058,1.085771615,0.082389333,0.997375866,1,1,1
0.0127,0.0081,0.0005,1.120650164,0.824863625,0.26090799,0.857235894,1,1,1
0.0184,0.0101,0.00135,1.352708191,1.31091571,0.486052085,0.232058027,1,1,1
0.00515,0.0063,0.0002,1.071798379,0.2310844,1.07983131,0.280909812,1,1,1
0.00185,0.0113,0.0005,1.191965247,0.862148479,0.631064079,0.120166868,1,1,1
0.01475,0.00315,0.00145,1.48575208,0.410974452,0.451174027,0.293786832,1,1,1
0.003,0.0063,0.0033,0.550082125,2.096735558,1.685761106,0.935669954,1,0,1
0.02175,0.01625,0.00355,1.33111405,0.200997512,1.895738046,0.781031925,1,1,1
0.01355,0.02235,0.00155,1.387072897,1.920911242,1.71991373,0.055958847,1,1,1
0.0237,0.0082,0.0042,2.392612517,0.182756669,1.738154573,1.005539621,1,1,1
0.0583,0.0245,0.0061,3.066367009,2.410995645,2.228238976,0.673754491,1,1,1
0.0137,0.00215,0.00035,2.098117498,1.42520174,0.985793905,0.96824951,1,1,1
0.05185,0.025,0.01105,2.598685414,1.525909565,0.100707825,0.500567916,1,1,1
0.0187,0.00435,0.00765,1.938253703,2.872246508,1.346336943,0.660431711,1,1,1
0.06035,0.0248,0.00735,5.233342942,1.593047394,1.279199113,3.295089238,1,1,1
0.0367,0.0158,0.00525,1.517972433,2.095590609,0.502543215,3.715370508,1,1,1
0.03195,0.0025,0.0004,2.623679004,1.142541028,0.953049581,1.105706571,1,1,1
0.0175,0.0071,0.00055,1.905430364,3.719542983,2.577001955,0.71824864,1,1,1
0.02425,0.01075,0.0027,1.481759615,0.555427763,3.16411522,0.423670749,1,1,1
0.0223,0.0057,0.002,1.568504739,2.475903875,1.920476112,0.086745124,1,1,1
0.0175,0.00965,0.00635,1.690800668,0.275862284,2.200041591,0.122295929,1,1,1
0.0309,0.0127,0.00675,1.609145454,0.801685724,0.525823439,0.081655214,1,1,1
0.0023,0.0223,0.0005,2.094847624,0.308868904,0.49281682,0.48570217,1,1,1
0.00465,0.0201,0.0002,1.4510044,0.793284312,0.484415408,0.643843224,1,1,1
0.02695,0.0214,0.00495,2.611788751,0.514003891,0.279280421,1.160784351,1,1,1
0.0197,0.0121,0.0017,1.08722646,0.517493961,0.00349007,1.524562291,1,1,1
0.0023,0.01095,0.0019,1.226912533,0.358189894,0.159304068,0.139686072,1,1,1
0.00875,0.02045,0.00125,1.77273952,0.243515913,0.114673981,0.545826988,1,1,1
0.00245,0.0106,0.0007,1.283636587,0.344673759,0.101157846,0.489102933,1,1,1
0.00385,0.0123,0.00165,1.415890513,0.543323108,0.198649349,0.132253926,1,1,1
0.01375,0.01455,0.00275,1.793899258,0.633087672,0.089764563,0.378008745,1,1,1
0.0079,0.00615,0.00015,1.134665061,0.266270539,0.366817133,0.659234197,1,1,1
0.0015,0.0071,0.00095,1.112625715,0.401746189,0.135475649,0.022039346,1,1,0
0.00585,0.0193,0.00025,1.549352404,0.445196586,0.043450397,0.436726689,1,1,1
0.0031,0.0065,0.00055,1.140324492,0.159059737,0.286136849,0.409027912,1,1,1
0.0086,0.00325,0.00025,1.06285874,1.179025021,1.019965284,0.077465753,1,1,1
0.0077,0.01685,0.0005,1.552682502,0.899166281,0.27985874,0.489823763,1,1,1
0.0049,0.0057,5e-05,1.186951351,0.206155281,0.693010999,0.365731151,1,1,1
0.0004,0.0034,0.0001,1.296102919,0.658103335,0.451948054,0.109151568,1,1,1
0.00015,0.0111,0.0009,1.032349699,0.692387175,0.03428384,0.263753221,1,1,1
0.00235,0.01145,0.0008,1.347510933,0.633245608,0.059141567,0.315161234,1,1,1
0.0247,0.0164,0.00045,1.054920543,2.194971526,1.561725918,0.29259039,1,1,1
0.0018,0.00395,0.0043,1.87176936,0.627455178,1.567516348,0.816848817,1,1,1
0.0162,0.0124,0.0069,0.926872797,1.95961731,1.332162132,0.944896563,1,0,1
0.0167,0.0128,0.0025,1.688977326,1.265148213,0.694469097,0.762104529,1,1,1
0.0032,0.0036,0.0009,1.581713404,0.534415569,0.730732644,0.107263923,1,1,1
0.006,0.00205,5e-05,1.223728952,1.225234671,0.690819103,0.357984452,1,1,1
0.0012,0.0005,0.0005,1.072966477,2.483384787,1.258150116,0.150762475,1,1,1
0.03795,0.00405,0.00435,2.826785022,1.557273258,0.926111529,1.753818546,1,1,1
0.02915,0.00305,0.0025,1.266620984,2.205946509,0.648673251,1.560164038,1,1,1
0.01815,0.00505,0.0045,1.364519694,0.912688337,1.293258172,0.09789871,1,1,1
0.02125,0.00185,0.0047,1.379217325,3.821949764,2.909261427,0.014697631,1,1,0
0.0134,0.0156,0.00035,1.678754288,0.921086315,2.900863449,0.299536963,1,1,1
0.0425,0.0199,0.00345,2.423898723,2.613618182,1.692531867,0.745144436,1,1,1
0.00655,0.00305,0.00095,1.901922919,1.501665742,1.11195244,0.521975804,1,1,1
0.02045,0.00715,0.001,0.621621755,2.784313201,1.282647459,1.280301164,1,0,1
0.01135,0.0077,0.00265,1.309077369,0.130766968,2.653546232,0.687455615,1,1,1
0.01125,0.0179,0.00095,1.649532742,1.879175351,1.748408383,0.340455372,1,1,1
0.0043,0.0008,0.00055,1.567449142,2.234032229,0.354856878,0.082083599,1,1,1
0.0114,0.0044,0.00555,0.837809925,2.042939059,0.19109317,0.729639217,1,0,1
0.0035,0.00865,0.00355,1.61287869,0.583952053,1.458987006,0.775068765,1,1,1
0.00685,0.0006,0.00015,1.209041738,0.319687347,0.264264706,0.403836952,1,1,1
0.01755,0.0094,0.0003,0.982777935,0.547083175,0.227395827,0.226263803,1,1,1
0.0099,0.0099,0.00215,1.280225629,0.972676719,0.425593544,0.297447694,1,1,1
0.0147,0.0212,0.0031,2.180542559,0.46151923,0.511157489,0.900316929,1,1,1
0.03795,0.0443,0.0035,2.673880711,0.816394512,0.354875282,0.493338153,1,1,1
0.02115,0.022,0.0011,1.101403579,1.590911688,0.774517176,1.572477132,1,1,1
0.02345,0.0198,0.00395,2.298801594,0.398748041,1.192163648,1.197398014,1,1,1
0.0199,0.0156,0.00295,0.997448773,1.970228413,1.571480372,1.301352821,1,1,1
0.0048,0.012,0.00015,1.256825946,3.850844063,1.88061565,0.259377173,1,1,1
0.00895,0.0168,0.00125,1.14547395,1.53,2.320844063,0.111351996,1,1,1
0.00505,0.0028,0.0021,0.662069585,0.756372924,0.773627076,0.483404366,1,0,1
0.01015,0.0093,0.00145,1.305471624,0.426497362,0.329875562,0.643402039,1,1,1
0.0079,0.00355,0.00105,1.24413419,1.176010204,0.749512842,0.061337435,1,1,1
0.0072,0.00205,0.00205,0.936084016,1.323782459,0.147772255,0.308050174,1,0,1
0.00045,0.0025,0.0001,0.940232772,1.098134782,0.225647677,0.004148756,1,0,0
0.0016,0.00105,0.00105,0.80501768,0.807589004,0.290545778,0.135215092,1,0,1
0.00165,0.00535,0.00095,1.053805784,0.435775171,0.371813833,0.248788104,1,1,1
0.00585,0.0008,0.0008,1.010726155,0.216333077,0.219442095,0.043079629,1,1,1
0.0029,0.00065,0.0004,1.042015495,0.171172428,0.045160649,0.03128934,1,1,1
0.01005,0.00655,0.00035,1.286757867,0.669776082,0.498603654,0.244742372,1,1,1
0.00385,0.0058,0.0003,1.677495371,2.53875954,1.868983458,0.390737504,1,1,1
0.01305,0.0146,0.0004,1.006063113,1.451550895,1.087208645,0.671432258,1,1,1
0.01125,0.00135,0.00115,1.180878836,2.157544901,0.705994006,0.174815723,1,1,1
0.00985,0.0073,0.00125,1.001578588,0.23430749,1.923237411,0.179300247,1,1,1
0.00555,0.00355,0.00155,0.866742708,0.208326667,0.025980824,0.13483588,1,0,1
0.0046,0.00365,0.0014,1.01878459,0.158429795,0.049896871,0.152041882,1,1,1
0.0002,0.0012,0.005,0.051157292,0.869367586,0.710937791,0.967627297,1,0,1
0.0005,0.00985,0.00475,0.971726881,0.755314504,0.114053082,0.920569589,1,1,1
0.00035,0.01065,0.00025,1.301828678,0.866140866,0.110826362,0.330101797,1,1,1
0.0016,0.00885,0.0011,0.800731107,0.637024332,0.229116534,0.501097571,1,0,1
0.00325,0.00205,0.0033,1.409857269,1.076382832,0.439358499,0.609126163,1,1,1
0.00135,0.0044,0.0001,1.331010736,1.35561794,0.279235109,0.078846534,1,1,1
0.00335,0.01105,0.00365,0.618181223,1.266728069,0.088889872,0.712829513,1,0,1
0.00295,0.0006,0.0058,1.754644088,0.273861279,0.99286679,1.136462865,1,1,1
0.00575,0.009,0.00385,0.958001673,0.100498756,0.173362523,0.796642415,1,0,1
0.0,0.0,0.0,0.958001673,0.100498756,0.0,0.0,0,0,0
5e-05,0.0,0.0,0.956742072,0.100498756,0.0,0.001259601,0,0,0
5e-05,0.0,0.0,0.958001673,0.100498756,0.0,0.001259601,0,0,0
0.0,0.0,5e-05,0.94808355,0.100498756,0.0,0.009918123,0,0,0
0.0001,0.0,5e-05,0.955491621,0.100498756,0.0,0.00740807,0,0,0
0.0001,0.0,0.0,0.958001673,0.100498756,0.0,0.002510053,0,0,0
5e-05,5e-05,5e-05,0.946650641,0.100498756,0.0,0.011351032,0,0,0
5e-05,5e-05,0.0,0.94808355,0.100498756,0.0,0.001432909,0,0,0
0.0,0.0,0.0,0.94808355,0.100498756,0.0,0.0,0,0,0
5e-05,5e-05,5e-05,0.956570085,0.100498756,0.0,0.008486535,0,0,0
0.0,5e-05,5e-05,0.946822786,0.100498756,0.0,0.009747299,0,0,0
0.0,5e-05,0.0,0.946650641,0.100498756,0.0,0.000172145,0,0,0
0.0,0.0,0.0,0.946650641,0.100498756,0.0,0.0,0,0,0
5e-05,0.00015,0.0004,0.869118989,0.104880885,0.004382129,0.077531652,1,0,1
0.0066,0.0131,0.00025,1.099844036,0.704698517,0.599817632,0.230725047,1,1,1
0.0075,0.0134,0.00055,0.835548881,0.294278779,0.410419738,0.264295155,1,0,1
0.0038,0.0083,0.00095,1.322904297,0.550181788,0.255903009,0.487355416,1,1,1
0.00055,0.00475,0.00145,1.230271982,0.629126378,0.07894459,0.092632315,1,1,1
0.0021,0.0113,0.0023,1.240457418,0.577754273,0.051372105,0.010185436,1,1,0
0.00315,0.0046,0.0005,1.044261155,0.686148672,0.108394399,0.196196263,1,1,1
0.0002,0.0062,0.0008,0.995758426,0.226936114,0.459212558,0.048502729,1,1,1
0.00065,0.0053,0.0002,0.871593133,0.181383571,0.045552543,0.124165293,1,0,1
0.0012,0.00525,5e-05,0.953320417,0.349428104,0.168044533,0.081727284,1,0,1
0.00235,0.0037,0.00025,0.979856214,0.050990195,0.298437909,0.026535797,1,1,1
0.00015,0.0092,0.00065,1.134363264,0.078740079,0.027749884,0.15450705,1,1,1
0.0023,0.0023,0.0005,1.16585154,0.085440037,0.006699959,0.031488276,1,1,1
0.00135,0.00175,0.0006,1.059930939,0.203960781,0.118520743,0.105920601,1,1,1
0.00365,0.00505,0.0007,1.00571608,0.723878443,0.519917662,0.054214859,1,1,1
0.0063,0.0053,0.0007,1.072584789,0.498397432,0.225481011,0.066868709,1,1,1
0.0039,0.0006,0.0001,1.093498061,0.349571166,0.148826266,0.020913271,1,1,0
0.0017,0.0048,0.0002,1.145149611,0.346842904,0.002728262,0.05165155,1,1,1
0.00035,0.0002,0.00085,0.968291415,0.100498756,0.246344148,0.176858196,1,1,1
0.00015,0.0001,0.0,0.972529879,0.092736185,0.007762571,0.004238464,0,1,0
0.0,5e-05,0.0,0.972321013,0.092736185,0.0,0.000208867,0,1,0
0.0001,0.00015,0.0001,0.949353469,0.100498756,0.007762571,0.022967544,0,0,1
5e-05,5e-05,5e-05,0.960729529,0.100498756,0.0,0.01137606,0,1,0
0.0,5e-05,0.0,0.960920035,0.100498756,0.0,0.000190506,0,1,0
5e-05,0.0,0.0,0.959642187,0.100498756,0.0,0.001277848,0,1,0
0.0,5e-05,5e-05,0.949925581,0.100498756,0.0,0.009716606,0,0,0
0.00025,0.00065,0.0015,0.644141899,0.092736185,0.007762571,0.305783682,1,0,1
0.00515,0.0039,0.00105,0.796466392,0.51507281,0.422336625,0.152324493,1,0,1
0.01215,0.01155,0.0003,1.291424615,1.719825573,1.204752762,0.494958223,1,1,1
0.0031,0.00045,0.00185,1.124618986,0.254754784,1.465070788,0.166805629,1,1,1
0.01115,0.0082,0.00175,0.868134795,1.044222199,0.789467415,0.256484192,1,0,1
0.00405,0.0026,0.001,0.624039524,0.462493243,0.581728955,0.244095271,1,0,1
0.001,0.00035,0.0017,0.974177463,0.182756669,0.279736574,0.350137939,1,1,1
0.00665,0.00815,0.0002,1.121771834,0.905648939,0.72289227,0.147594371,1,1,1
0.00355,5e-05,5e-05,1.01454576,0.369594372,0.536054566,0.107226074,1,1,1
0.0029,0.0023,0.0007,0.91509216,0.578100337,0.208505965,0.0994536,1,0,1
0.005,0.00435,0.00095,0.975221575,0.885155354,0.307055016,0.060129415,1,1,1
0.0015,0.00065,5e-05,0.992460331,0.278926514,0.60622884,0.017238756,1,1,0
0.0013,0.0002,0.0001,0.992830954,0.16643317,0.112493344,0.000370623,1,1,0
0.00125,0.0055,0.00015,0.96396767,0.714562803,0.548129634,0.028863284,1,1,1
0.0075,0.00345,0.00045,1.113377113,1.161765897,0.447203094,0.149409443,1,1,1
0.00085,0.00145,5e-05,1.102866596,0.328633535,0.833132363,0.010510517,1,1,0
0.0121,0.01215,0.0013,1.173996537,0.845044378,0.516410843,0.071129942,1,1,1
0.00415,0.0018,0.0008,0.98882292,0.325576412,0.519467966,0.185173617,1,1,1
0.00285,0.00205,0.00015,0.974562636,0.195192213,0.130384199,0.014260284,1,1,0
0.01255,0.0113,0.00095,1.196135685,0.416293166,0.221100953,0.221573049,1,1,1
0.0058,0.00605,0.00045,0.956309776,0.237065392,0.179227774,0.239825909,1,0,1
0.00235,0.0003,0.0003,1.081897812,0.702780193,0.465714801,0.125588036,1,1,1
0.00955,0.0066,0.0007,1.096779341,1.300269203,0.59748901,0.014881528,1,1,0
0.0029,0.001,0.0008,0.933415114,0.463141447,0.837127756,0.163364227,1,0,1
0.00165,0.00605,0.0004,1.023640792,1.212064355,0.748922908,0.090225679,1,1,1
0.0015,5e-05,0.00075,1.199063597,0.22737634,0.984688015,0.175422804,1,1,1
0.00415,0.0024,0.00125,1.101605386,0.833846509,0.606470169,0.09745821,1,1,1
0.01045,0.0094,0.0009,1.097307007,1.383112432,0.549265924,0.00429838,1,1,0
0.0048,0.0004,0.00085,0.951957961,0.154272486,1.228839946,0.145349046,1,0,1
5e-05,0.00475,0.00025,0.971411235,0.709224929,0.554952443,0.019453274,1,1,0
0.00685,0.0091,0.0007,1.197908892,0.66121101,0.048013919,0.226497657,1,1,1
0.0027,0.00245,0.0004,1.104719162,0.78460181,0.1233908,0.09318973,1,1,1
0.0046,0.00615,0.0002,0.867033327,1.167004713,0.382402903,0.237685835,1,0,1
0.0001,0.00635,0.00035,0.982161193,0.143178211,1.023826502,0.115127866,1,1,1
0.00225,0.0034,0.00025,0.968593223,1.006826698,0.863648487,0.01356797,1,1,0
0.00225,0.009,0.00015,1.05013364,2.011616266,1.004789567,0.081540417,1,1,1
0.00885,0.019,0.0007,1.325264042,5.188419798,3.176803532,0.275130402,1,1,1
0.00625,0.01175,0.0003,0.919650181,0.102956301,5.085463497,0.405613861,1,0,1
0.00015,0.0003,0.00015,0.893479322,0.100995049,0.001961252,0.026170859,1,0,1
0.00015,0.0001,0.00035,0.96643395,0.091104336,0.009890714,0.072954628,1,1,1
0.00015,0.0,5e-05,0.96011617,0.092736185,0.001631849,0.00631778,0,1,0
