Diff_Accel_X,Diff_Accel_Y,Diff_Accel_Z,Magnitude_Accel,Magnitude_Gyro,Diff_Mag_Gyro,Diff_Mag_Accel,Is_High_Accel,Is_High_Accel_2,Is_High_Accel_3
0.0,0.00015,0.00025,0.179388759,0.098488578,0.002010178,0.041030394,0,0,1
0.00015,0.0,0.00025,0.193467867,0.111803399,0.013314821,0.014079108,0,0,0
0.0008,0.00035,0.0,0.251193959,0.10198039,0.009823009,0.057726092,1,0,1
0.0002,0.0,0.0001,0.248666578,0.060827625,0.041152765,0.002527381,0,0,0
0.0007,0.00025,0.0003,0.195228862,0.09,0.029172375,0.053437716,1,0,1
0.00015,5e-05,5e-05,0.20044499,0.100498756,0.010498756,0.005216128,0,0,0
5e-05,0.0,0.0001,0.205828302,0.11045361,0.009954854,0.005383311,0,0,0
0.00035,0.0001,0.00015,0.213510873,0.121655251,0.01120164,0.007682571,1,0,0
0.00015,0.0001,0.00015,0.203069529,0.060827625,0.060827625,0.010441344,0,0,0
0.0,0.00015,0.0,0.232163276,0.100498756,0.039671131,0.029093747,0,0,1
0.0,0.0001,0.00045,0.192026821,0.092195445,0.008303312,0.040136455,1,0,1
5e-05,5e-05,0.0002,0.192116893,0.08,0.012195445,9.00714e-05,0,0,0
5e-05,0.00015,0.00015,0.21372558,0.09,0.01,0.021608688,0,0,0
0.0003,5e-05,0.0,0.208206633,0.126491106,0.036491106,0.005518948,1,0,0
0.00015,5e-05,0.0,0.196349334,0.10198039,0.024510716,0.011857299,0,0,0
0.0002,0.0,5e-05,0.196964539,0.083066239,0.018914152,0.000615206,0,0,0
0.0002,0.00015,0.00015,0.23003988,0.092195445,0.009129206,0.033075341,0,0,1
5e-05,0.0,0.0,0.229346938,0.111803399,0.019607954,0.000692942,0,0,0
5e-05,5e-05,5e-05,0.218048712,0.10198039,0.009823009,0.011298226,0,0,0
5e-05,5e-05,0.0001,0.204503986,0.090553851,0.011426539,0.013544726,0,0,0
0.0,0.0,5e-05,0.202249747,0.100498756,0.009944905,0.002254239,0,0,0
5e-05,0.0,0.0001,0.207482201,0.100498756,0.0,0.005232454,0,0,0
5e-05,0.0001,0.0,0.187341989,0.11045361,0.009954854,0.020140212,0,0,0
0.0001,0.0001,5e-05,0.210479509,0.090553851,0.019899759,0.02313752,0,0,1
0.0,5e-05,0.0,0.20076997,0.100498756,0.009944905,0.009709539,0,0,0
5e-05,0.0001,5e-05,0.217195216,0.092195445,0.008303312,0.016425246,0,0,0
0.0001,5e-05,5e-05,0.211213713,0.111803399,0.019607954,0.005981504,0,0,0
5e-05,5e-05,0.0001,0.217135319,0.10198039,0.009823009,0.005921606,0,0,0
0.0001,0.0,0.0001,0.220189619,0.090553851,0.011426539,0.0030543,0,0,0
5e-05,0.0,0.0,0.220923111,0.100498756,0.009944905,0.000733492,0,0,0
5e-05,5e-05,5e-05,0.20968531,0.100498756,0.0,0.011237801,0,0,0
0.0,0.0,0.0001,0.205168664,0.09,0.010498756,0.004516645,0,0,0
0.0,5e-05,5e-05,0.212642009,0.090553851,0.000553851,0.007473345,0,0,0
0.0001,0.0,0.0001,0.218652604,0.09,0.000553851,0.006010595,0,0,0
5e-05,0.0,0.0,0.217888999,0.100498756,0.010498756,0.000763605,0,0,0
0.0,0.0,5e-05,0.215637773,0.090553851,0.009944905,0.002251226,0,0,0
0.0,0.0001,0.0,0.196209282,0.100498756,0.009944905,0.019428491,0,0,0
5e-05,0.0001,5e-05,0.217135319,0.10198039,0.001481634,0.020926038,0,0,0
0.0,5e-05,5e-05,0.224599743,0.100498756,0.001481634,0.007464424,0,0,0
0.0001,5e-05,5e-05,0.211163769,0.090553851,0.009944905,0.013435974,0,0,0
0.0001,0.0,5e-05,0.210409582,0.100498756,0.009944905,0.000754186,0,0,0
0.0001,0.0,5e-05,0.214159975,0.100498756,0.0,0.003750393,0,0,0
0.00015,5e-05,5e-05,0.204563959,0.090553851,0.009944905,0.009596016,0,0,0
0.0001,5e-05,0.0,0.193267734,0.10198039,0.011426539,0.011296225,0,0,0
5e-05,0.0001,5e-05,0.215717648,0.090553851,0.011426539,0.022449914,0,0,1
5e-05,5e-05,0.0,0.205218638,0.100498756,0.009944905,0.010499009,0,0,0
0.0,0.0,5e-05,0.202984555,0.100498756,0.0,0.002234084,0,0,0
5e-05,5e-05,0.0001,0.217958874,0.10198039,0.001481634,0.014974319,0,0,0
0.0001,0.0,0.0001,0.211927886,0.090553851,0.011426539,0.006030988,0,0,0
5e-05,5e-05,5e-05,0.223113289,0.100498756,0.009944905,0.011185403,0,0,0
0.00015,0.00015,0.00015,0.189609602,0.100498756,0.0,0.033503687,0,0,1
0.0,5e-05,0.0002,0.2082466,0.09,0.010498756,0.018636998,0,0,0
0.00015,5e-05,0.00025,0.189819818,0.09,0.0,0.018426781,0,0,0
0.0001,0.0001,0.0001,0.212057731,0.10198039,0.01198039,0.022237912,0,0,1
5e-05,5e-05,0.0001,0.198724919,0.09,0.01198039,0.013332812,0,0,0
0.0001,0.0,0.0,0.200364993,0.08,0.01,0.001640075,0,0,0
5e-05,0.0001,0.0,0.218981984,0.100498756,0.020498756,0.018616991,0,0,0
0.0,5e-05,0.0001,0.204883807,0.100498756,0.0,0.014098177,0,0,0
0.0001,5e-05,0.00015,0.219565859,0.100498756,0.0,0.014682051,0,0,0
0.0001,5e-05,0.00015,0.204883807,0.09,0.010498756,0.014682051,0,0,0
0.00015,0.0001,0.0002,0.230702867,0.100498756,0.010498756,0.025819059,0,0,1
0.00025,0.00015,0.00015,0.19900495,0.100498756,0.0,0.031697916,0,0,1
0.0002,0.0001,0.0001,0.219565859,0.10198039,0.001481634,0.020560908,0,0,0
0.00025,0.0001,0.0,0.204249097,0.100498756,0.001481634,0.015316762,0,0,0
5e-05,0.0,5e-05,0.201199928,0.100498756,0.0,0.003049169,0,0,0
5e-05,5e-05,5e-05,0.207891886,0.100498756,0.0,0.006691958,0,0,0
5e-05,5e-05,0.0001,0.212437266,0.090553851,0.009944905,0.00454538,0,0,0
0.0001,5e-05,0.00015,0.210919039,0.090553851,0.0,0.001518227,0,0,0
0.0001,5e-05,0.00025,0.211478412,0.10198039,0.011426539,0.000559374,0,0,0
0.0001,5e-05,5e-05,0.221661539,0.090553851,0.011426539,0.010183127,0,0,0
0.00035,0.0002,5e-05,0.18672619,0.133416641,0.042862789,0.034935349,1,0,1
0.0004,0.0,0.00095,0.222404901,0.11045361,0.02296303,0.035678711,1,0,1
0.0004,0.0001,0.00045,0.189329307,0.071414284,0.039039326,0.033075594,1,0,1
0.0002,0.0,0.0003,0.179714425,0.13,0.058585716,0.009614882,1,0,0
0.00035,0.00025,0.0001,0.226270493,0.09,0.04,0.046556068,1,0,1
0.00015,5e-05,0.0,0.219236498,0.100498756,0.010498756,0.007033995,0,0,0
0.0001,5e-05,0.00015,0.21439464,0.104403065,0.003904309,0.004841858,0,0,0
0.0002,5e-05,0.00015,0.213965249,0.090553851,0.013849214,0.000429391,0,0,0
0.0003,0.0,0.0002,0.210489499,0.10198039,0.011426539,0.00347575,1,0,0
0.0001,5e-05,5e-05,0.204783856,0.092195445,0.009784946,0.005705643,0,0,0
0.00035,5e-05,0.00015,0.21481902,0.130384048,0.038188604,0.010035164,1,0,0
0.0004,0.00025,0.0002,0.182409529,0.050990195,0.079393853,0.032409491,1,0,1
5e-05,0.0002,0.0002,0.213241233,0.092195445,0.041205249,0.030831705,0,0,1
0.0004,5e-05,5e-05,0.21789399,0.114017543,0.021822098,0.004652757,1,0,0
0.00025,0.00015,0.0,0.193237714,0.10198039,0.012037152,0.024656277,0,0,1
0.0003,0.00015,0.0002,0.225971275,0.090553851,0.011426539,0.032733561,1,0,1
0.0001,0.00015,0.00035,0.237893205,0.08,0.010553851,0.011921931,1,0,0
0.0003,0.0002,5e-05,0.202039792,0.114017543,0.034017543,0.035853413,1,0,1
0.0,0.0001,0.0001,0.186991539,0.114017543,0.0,0.015048253,0,0,0
0.00025,0.00015,0.0003,0.225118453,0.100498756,0.013518786,0.038126914,1,0,1
0.0,0.0,0.0001,0.220628723,0.08,0.020498756,0.00448973,0,0,0
0.0002,0.0001,0.0001,0.200229997,0.090553851,0.010553851,0.020398725,0,0,0
0.0002,0.0001,0.0,0.216176915,0.10198039,0.011426539,0.015946918,0,0,0
0.0,0.0,5e-05,0.218398076,0.090553851,0.011426539,0.00222116,0,0,0
0.0,0.0,0.0001,0.213965249,0.100498756,0.009944905,0.004432827,0,0,0
0.0001,0.0,0.00015,0.205708371,0.090553851,0.009944905,0.008256878,0,0,0
0.0,0.0001,0.0,0.225158353,0.100498756,0.009944905,0.019449982,0,0,0
0.0003,0.00015,0.0,0.201144934,0.100498756,0.0,0.024013418,1,0,1
5e-05,5e-05,5e-05,0.192727355,0.10198039,0.001481634,0.008417579,0,0,0
0.00025,0.00015,5e-05,0.219805387,0.100498756,0.001481634,0.027078032,0,0,1
0.0001,5e-05,0.00015,0.205213641,0.100498756,0.0,0.014591746,0,0,0
5e-05,5e-05,5e-05,0.19851989,0.090553851,0.009944905,0.00669375,0,0,0
0.0,5e-05,5e-05,0.206068159,0.100498756,0.009944905,0.007548268,0,0,0
0.0002,5e-05,0.0001,0.216790903,0.111803399,0.011304643,0.010722744,0,0,0
0.00015,0.0001,0.0001,0.204249097,0.11045361,0.001349789,0.012541806,0,0,0
0.00015,0.0001,0.0,0.221182565,0.092195445,0.018258166,0.016933468,0,0,0
0.00015,5e-05,5e-05,0.211763081,0.090553851,0.001641593,0.009419483,0,0,0
5e-05,0.0,0.0001,0.20654286,0.090553851,0.0,0.005220222,0,0,0
0.0,0.0,5e-05,0.208726193,0.100498756,0.009944905,0.002183333,0,0,0
0.00015,5e-05,5e-05,0.199384981,0.090553851,0.009944905,0.009341212,0,0,0
0.0001,0.0,0.0,0.197664727,0.09,0.000553851,0.001720254,0,0,0
0.00015,0.0001,0.00015,0.221182565,0.092195445,0.002195445,0.023517838,0,0,1
0.0001,0.0,0.0,0.219565859,0.100498756,0.008303312,0.001616706,0,0,0
0.0001,5e-05,0.0002,0.202709633,0.1,0.000498756,0.016856226,0,0,0
0.0001,0.0,0.0,0.204369046,0.100498756,0.000498756,0.001659413,0,0,0
5e-05,0.0,5e-05,0.201369906,0.100498756,0.0,0.002999139,0,0,0
5e-05,0.0,0.00015,0.207067503,0.100498756,0.0,0.005697596,0,0,0
0.0,5e-05,5e-05,0.214609328,0.100498756,0.0,0.007541826,0,0,0
0.0,0.0001,0.0001,0.199539989,0.100498756,0.0,0.015069339,0,0,0
0.0,5e-05,0.00015,0.202709633,0.090553851,0.009944905,0.003169643,0,0,0
0.0,0.0,5e-05,0.204883807,0.100498756,0.009944905,0.002174175,0,0,0
5e-05,0.0,0.0,0.205708371,0.10198039,0.001481634,0.000824563,0,0,0
0.00015,0.0,0.0001,0.20764208,0.090553851,0.011426539,0.001933709,0,0,0
0.0001,0.0,0.0001,0.204883807,0.1,0.009446149,0.002758273,0,0,0
0.0,5e-05,5e-05,0.197344647,0.10198039,0.00198039,0.00753916,0,0,0
0.0,5e-05,5e-05,0.209260712,0.100498756,0.001481634,0.011916065,0,0,0
5e-05,0.0,5e-05,0.212287451,0.100498756,0.0,0.003026739,0,0,0
5e-05,0.0,0.00015,0.204883807,0.100498756,0.0,0.007403644,0,0,0
0.0,5e-05,5e-05,0.192982538,0.090553851,0.009944905,0.01190127,0,0,0
5e-05,5e-05,0.0,0.203534375,0.09,0.000553851,0.010551838,0,0,0
0.0,0.0,0.0,0.203534375,0.100498756,0.010498756,0.0,0,0,0
0.0,0.0,5e-05,0.201369906,0.100498756,0.0,0.002164469,0,0,0
0.0,5e-05,0.0,0.211098841,0.10198039,0.001481634,0.009728935,0,0,0
5e-05,5e-05,5e-05,0.204369046,0.100498756,0.001481634,0.006729795,0,0,0
5e-05,0.0,0.0,0.203534375,0.100498756,0.0,0.00083467,0,0,0
5e-05,0.0,5e-05,0.202204757,0.100498756,0.0,0.001329618,0,0,0
0.0001,0.0,5e-05,0.202709633,0.100498756,0.0,0.000504876,0,0,0
0.0,0.0,5e-05,0.204883807,0.10198039,0.001481634,0.002174175,0,0,0
5e-05,5e-05,5e-05,0.213261207,0.092195445,0.009784946,0.0083774,0,0,0
5e-05,5e-05,5e-05,0.204883807,0.090553851,0.001641593,0.0083774,0,0,0
0.00025,0.0001,0.00015,0.183160822,0.100498756,0.009944905,0.021722985,0,0,0
0.0002,0.00015,0.0001,0.213261207,0.100498756,0.0,0.030100385,0,0,1
0.0,0.0,0.0001,0.208945998,0.100498756,0.0,0.004315209,0,0,0
0.0,5e-05,0.0001,0.203534375,0.10198039,0.001481634,0.005411623,0,0,0
0.0,5e-05,5e-05,0.211098841,0.100498756,0.001481634,0.007564465,0,0,0
0.0001,5e-05,5e-05,0.205213641,0.100498756,0.0,0.0058852,0,0,0
0.0,0.0,0.0001,0.20089496,0.100498756,0.0,0.004318681,0,0,0
0.0002,0.0001,5e-05,0.219191584,0.090553851,0.009944905,0.018296624,0,0,0
0.0001,0.0001,0.0,0.201369906,0.100498756,0.009944905,0.017821678,0,0,0
0.0,5e-05,0.0001,0.215433091,0.100498756,0.0,0.014063185,0,0,0
0.0,0.0,0.0,0.215433091,0.100498756,0.0,0.0,0,0,0
5e-05,5e-05,0.00015,0.20005,0.090553851,0.009944905,0.015383091,0,0,0
0.0001,5e-05,0.00015,0.195158828,0.100498756,0.009944905,0.004891172,0,0,0
0.0001,0.0,0.0002,0.188173006,0.09,0.010498756,0.006985822,0,0,0
5e-05,5e-05,0.00015,0.203534375,0.10198039,0.01198039,0.015361369,0,0,0
0.0,0.0,0.0001,0.199214969,0.100498756,0.001481634,0.004319406,0,0,0
5e-05,0.0,0.0,0.20005,0.090553851,0.009944905,0.000835031,0,0,0
0.0,5e-05,0.0,0.209780217,0.100498756,0.009944905,0.009730217,0,0,0
0.00015,5e-05,0.0,0.217040481,0.100498756,0.0,0.007260264,0,0,0
0.0002,0.0001,5e-05,0.198749922,0.100498756,0.0,0.018290559,0,0,0
5e-05,5e-05,0.0001,0.21193288,0.10198039,0.001481634,0.013182958,0,0,0
0.0001,5e-05,0.0,0.203904238,0.10198039,0.0,0.008028642,0,0,0
0.0001,0.0,0.0,0.202204757,0.10198039,0.0,0.001699481,0,0,0
5e-05,5e-05,5e-05,0.195488983,0.100498756,0.001481634,0.006715774,0,0,0
5e-05,0.0001,0.0001,0.209780217,0.100498756,0.0,0.014291235,0,0,0
5e-05,0.0,0.0001,0.213261207,0.092195445,0.008303312,0.00348099,0,0,0
5e-05,0.0,5e-05,0.210274722,0.100498756,0.008303312,0.002986486,0,0,0
0.0001,0.0,0.0,0.21193288,0.100498756,0.0,0.001658159,0,0,0
0.0,5e-05,5e-05,0.204369046,0.090553851,0.009944905,0.007563835,0,0,0
5e-05,5e-05,0.00015,0.189018971,0.090553851,0.0,0.015350075,0,0,0
0.0001,5e-05,5e-05,0.199214969,0.100498756,0.009944905,0.010195998,0,0,0
0.0002,0.0,0.0002,0.194093256,0.100498756,0.0,0.005121714,0,0,0
0.0002,5e-05,0.0002,0.208945998,0.090553851,0.009944905,0.014852743,0,0,0
5e-05,0.0,5e-05,0.21193288,0.100498756,0.009944905,0.002986882,0,0,0
0.0001,5e-05,5e-05,0.206068159,0.100498756,0.0,0.005864721,0,0,0
0.0001,5e-05,5e-05,0.21626677,0.100498756,0.0,0.010198611,0,0,0
5e-05,5e-05,0.0001,0.203049535,0.100498756,0.0,0.013217235,0,0,0
0.0,5e-05,0.0,0.212776838,0.090553851,0.009944905,0.009727303,0,0,0
0.0,0.0,5e-05,0.210624356,0.10198039,0.011426539,0.002152481,0,0,0
0.00015,5e-05,0.0,0.217854062,0.090553851,0.011426539,0.007229705,0,0,0
0.0001,0.0001,5e-05,0.202204757,0.100498756,0.009944905,0.015649305,0,0,0
0.0,5e-05,0.0,0.21193288,0.100498756,0.0,0.009728123,0,0,0
5e-05,5e-05,0.0001,0.198749922,0.090553851,0.009944905,0.013182958,0,0,0
5e-05,5e-05,0.0001,0.185609646,0.090553851,0.0,0.013140276,0,0,0
0.00015,0.0001,0.0001,0.206802686,0.100498756,0.009944905,0.02119304,0,0,0
0.00015,5e-05,0.0,0.199604992,0.100498756,0.0,0.007197694,0,0,0
0.0,0.0,0.0,0.199604992,0.100498756,0.0,0.0,0,0,0
5e-05,5e-05,0.0,0.190740713,0.100498756,0.0,0.008864279,0,0,0
0.00015,0.0001,0.00015,0.214095066,0.100498756,0.0,0.023354353,0,0,1
0.0,0.0,0.0001,0.209780217,0.090553851,0.009944905,0.004314849,0,0,0
0.0001,5e-05,0.0,0.201749847,0.090553851,0.0,0.00803037,0,0,0
5e-05,5e-05,5e-05,0.208481403,0.100498756,0.009944905,0.006731556,0,0,0
0.0,5e-05,5e-05,0.196614427,0.090553851,0.009944905,0.011866976,0,0,0
0.0,0.0,0.0,0.196614427,0.090553851,0.0,0.0,0,0,0
0.0,5e-05,5e-05,0.208481403,0.092195445,0.001641593,0.011866976,0,0,0
5e-05,0.0001,0.00015,0.181788417,0.121655251,0.029459806,0.026692986,0,0,1
5e-05,5e-05,0.00015,0.198749922,0.100498756,0.021156494,0.016961505,0,0,0
0.00035,0.00015,0.00025,0.165164324,0.080622577,0.019876179,0.033585598,1,0,1
0.0002,0.0001,0.0004,0.198084817,0.104403065,0.023780488,0.032920493,1,0,1
0.001,0.0003,0.00045,0.26073556,0.141421356,0.037018291,0.062650743,1,0,1
0.00085,0.0003,0.0008,0.180526038,0.058309519,0.083111837,0.080209521,1,0,1
5e-05,5e-05,0.00025,0.182294325,0.182482876,0.124173357,0.001768287,0,0,0
0.0004,5e-05,0.0006,0.192562234,0.09486833,0.087614546,0.010267909,1,0,0
0.0002,0.00015,0.00045,0.198644908,0.11045361,0.01558528,0.006082674,1,0,0
0.0,5e-05,0.0002,0.19771974,0.053851648,0.056601962,0.000925168,0,0,0
0.0002,5e-05,0.0,0.210479509,0.140356688,0.08650504,0.012759769,0,0,0
5e-05,0.0,0.00015,0.217958874,0.11045361,0.029903078,0.007479365,0,0,0
5e-05,0.0,5e-05,0.219426131,0.07,0.04045361,0.001467257,0,0,0
0.00015,5e-05,0.00045,0.192166932,0.080622577,0.010622577,0.027259199,1,0,1
0.0,5e-05,5e-05,0.199729996,0.11045361,0.029831033,0.007563064,0,0,0
0.0001,5e-05,0.00025,0.20256967,0.120415946,0.009962336,0.002839673,0,0,0
0.00015,0.0,0.0003,0.213555812,0.111803399,0.008612547,0.010986142,1,0,0
5e-05,0.0,5e-05,0.210499488,0.090553851,0.021249547,0.003056324,0,0,0
5e-05,0.0,0.0001,0.20679769,0.10198039,0.011426539,0.003701798,0,0,0
0.00015,5e-05,0.00015,0.220913132,0.100498756,0.001481634,0.014115442,0,0,0
0.0001,5e-05,0.00015,0.206003198,0.100498756,0.0,0.014909934,0,0,0
5e-05,5e-05,5e-05,0.217175251,0.090553851,0.009944905,0.011172052,0,0,0
0.0,5e-05,0.0,0.207462216,0.100498756,0.009944905,0.009713035,0,0,0
0.0001,5e-05,5e-05,0.217888999,0.090553851,0.009944905,0.010426783,0,0,0
5e-05,0.0,5e-05,0.220913132,0.090553851,0.0,0.003024133,0,0,0
0.0001,0.0,0.00025,0.211263657,0.10198039,0.011426539,0.009649476,0,0,0
0.00015,5e-05,5e-05,0.201444896,0.090553851,0.011426539,0.009818761,0,0,0
5e-05,0.0001,5e-05,0.219426131,0.090553851,0.0,0.017981236,0,0,0
5e-05,5e-05,0.0,0.210479509,0.100498756,0.009944905,0.008946622,0,0,0
0.0,0.0,0.0,0.210479509,0.09,0.010498756,0.0,0,0,0
5e-05,0.0,0.0001,0.205288602,0.09,0.0,0.005190907,0,0,0
0.00275,0.00115,0.0015,0.341991915,0.710281634,0.620281634,0.136703313,1,0,1
0.0046,0.00505,0.01285,0.268912553,1.223478647,0.513197013,0.073079362,1,0,1
0.00185,0.0068,0.01075,0.383938334,1.629754583,0.406275936,0.115025781,1,0,1
0.0023,0.01005,0.0056,-0.200703151,2.32432786,0.694573277,0.584641485,1,0,1
0.0044,0.0285,0.025,3.085918671,0.396106046,1.928221813,3.286621822,1,1,1
0.0002,0.00055,0.0107,0.967181618,0.100498756,0.29560729,2.118737053,1,1,1
5e-05,0.0001,5e-05,0.975314381,0.100498756,0.0,0.008132762,0,1,0
0.0001,5e-05,0.0,0.978798634,0.100498756,0.0,0.003484254,0,1,0
0.0,0.0,0.0001,0.959112417,0.100498756,0.0,0.019686217,0,0,0
5e-05,0.0001,0.0,0.957406751,0.100498756,0.0,0.001705666,0,0,0
5e-05,0.0001,5e-05,0.968955381,0.100498756,0.0,0.01154863,0,1,0
0.0,5e-05,5e-05,0.978821828,0.100498756,0.0,0.009866447,0,1,0
5e-05,0.0,0.0,0.977063607,0.100498756,0.0,0.001758221,0,1,0
5e-05,5e-05,5e-05,0.968955381,0.100498756,0.0,0.008108226,0,1,0
0.0,5e-05,5e-05,0.978821828,0.100498756,0.0,0.009866447,0,1,0
5e-05,0.0,0.0,0.977063607,0.100498756,0.0,0.001758221,0,1,0
